player,team,minute,second,x,y,outcome,body_part,shot_type,first_time,statsbomb_xg,goal,distance,angle,xg_baseline,xg_improved,diff_baseline_statsbomb,diff_improved_statsbomb
Marcelo Vieira da Silva Júnior,Real Madrid,10,2,94.5,26.9,Off T,Left Foot,Open Play,False,0.023375953,0,28.66810073932349,0.22690605655898674,0.03389264583961322,0.022652066765619424,0.010516692839613217,-0.0007238862343805774
James Philip Milner,Liverpool,13,2,101.2,30.6,Blocked,Left Foot,Open Play,True,0.0437719,0,21.019038988498018,0.3108175624573369,0.07276683133927789,0.08221656216355537,0.028994931339277885,0.03844466216355537
Mohamed Salah,Liverpool,13,6,104.5,41.1,Blocked,Left Foot,Open Play,False,0.06565269,0,15.538983235720412,0.46163844298469986,0.12918961072497492,0.11239077551452756,0.06353692072497492,0.04673808551452756
Sadio Mané,Liverpool,13,8,103.7,35.9,Blocked,Right Foot,Open Play,False,0.057769474,0,16.807736313971606,0.4173366377579291,0.11286734131743408,0.10097583240096103,0.055097867317434074,0.04320635840096103
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,14,55,111.7,58.7,Off T,Right Foot,Open Play,False,0.012568896,0,20.45922774691166,0.1488376663760939,0.06931961119257686,0.05572759800523926,0.056750715192576864,0.04315870200523926
Virgil van Dijk,Liverpool,17,53,116.5,37.1,Off T,Head,Open Play,False,0.24867696,0,4.545327270945403,1.29450420833858,0.4304572977834985,0.21233504208486514,0.1817803377834985,-0.03634191791513486
Roberto Firmino Barbosa de Oliveira,Liverpool,22,35,105.7,41.4,Blocked,Right Foot,Open Play,False,0.083349325,0,14.368368035375484,0.4968426333767424,0.14552510515125128,0.13696990135669865,0.062175780151251275,0.053620576356698646
Trent Alexander-Arnold,Liverpool,22,38,106.4,55.3,Saved,Right Foot,Open Play,False,0.03727715,0,20.470710783946895,0.24065484182878147,0.07326393812736572,0.05986804447145699,0.035986788127365714,0.022590894471456985
Luka Modrić,Real Madrid,31,3,107.1,53.2,Blocked,Right Foot,Open Play,False,0.03428409,0,18.456706098326435,0.2809158426331436,0.09000322563148803,0.07657535389730995,0.05571913563148803,0.042291263897309944
Karim Benzema,Real Madrid,32,0,108.8,32.4,Blocked,Right Foot,Open Play,False,0.0959495,0,13.535139452550908,0.4498048033396184,0.15192511484027366,0.14367257877360523,0.05597561484027366,0.04772307877360524
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,42,20,112.7,39.9,Saved,Head,Open Play,False,0.1714123,0,7.300684899377589,0.9293656456711723,0.31185340742268836,0.12636848702912742,0.14044110742268837,-0.045043812970872565
José Ignacio Fernández Iglesias,Real Madrid,44,34,110.3,54.4,Off T,Right Foot,Open Play,True,0.048763823,0,17.362315513778686,0.2416772291693093,0.09688843748702916,0.12019422396312968,0.04812461448702916,0.07143040096312968
Karim Benzema,Real Madrid,47,22,93.6,27.5,Off T,Right Foot,Open Play,False,0.021335443,0,29.20975864330276,0.22617094589766634,0.03218164424199855,0.022650250698279722,0.01084620124199855,0.0013148076982797234
Francisco Román Alarcón Suárez,Real Madrid,47,21,105.9,35.6,Post,Right Foot,Open Play,True,0.12395585,0,14.770578864756784,0.46686469250071816,0.13831217394255732,0.1817291664647361,0.014356323942557314,0.0577733164647361
Karim Benzema,Real Madrid,50,11,103.7,46.4,Goal,Right Foot,Open Play,True,0.62239987,1,17.511424842085233,0.3864135031779844,0.10421970226975988,0.13173988747471185,-0.5181801677302401,-0.4906599825252881
Dejan Lovren,Liverpool,54,29,110.0,37.6,Blocked,Head,Open Play,False,0.04927483,0,10.283968105745952,0.6701590776552294,0.2217938561783548,0.07636575909477711,0.1725190261783548,0.02709092909477711
Sadio Mané,Liverpool,54,29,117.0,41.1,Goal,Right Foot,Open Play,False,0.58832175,1,3.195309061734092,1.4267374661647305,0.48494475651740426,0.5546927461851637,-0.10337699348259571,-0.033629003814836245
Francisco Román Alarcón Suárez,Real Madrid,59,59,111.3,44.6,Saved,Right Foot,Open Play,False,0.105558105,0,9.841239759298626,0.6518321282188985,0.22723820995575272,0.2327630192923481,0.12168010495575272,0.1272049142923481
Gareth Frank Bale,Real Madrid,63,1,104.7,38.1,Goal,Left Foot,Open Play,True,0.04580498,1,15.41752249876743,0.4630903537513629,0.13064370242078685,0.16189265469306025,0.08483872242078686,0.11608767469306025
Sadio Mané,Liverpool,69,40,98.8,47.5,Post,Left Foot,Open Play,False,0.04298672,0,22.487552112224222,0.30536642079680953,0.06341908981597205,0.047777841569397385,0.020432369815972053,0.004791121569397386
Roberto Firmino Barbosa de Oliveira,Liverpool,72,46,110.0,59.4,Saved,Right Foot,Open Play,True,0.009025229,0,21.825672956406176,0.15681336945424199,0.06146612716929858,0.07095415240322114,0.052440898169298575,0.06192892340322115
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,73,10,107.2,38.6,Blocked,Left Foot,Open Play,False,0.28314868,0,12.876334882255895,0.5512202421705019,0.1696717905212995,0.15619649791323426,-0.1134768894787005,-0.12695218208676573
Karim Benzema,Real Madrid,81,1,106.8,30.2,Saved,Right Foot,Open Play,True,0.08103228,0,16.440194646049665,0.35976804847357924,0.11266266980134358,0.14359962710985244,0.031630389801343584,0.06256734710985244
Gareth Frank Bale,Real Madrid,82,43,90.2,58.6,Goal,Left Foot,Open Play,False,0.0075294827,1,35.12833614050059,0.17684456135013404,0.017700296591674755,0.010508836282033206,0.010170813891674756,0.002979353582033206
Adam David Lallana,Liverpool,90,15,104.3,35.2,Blocked,Left Foot,Open Play,False,0.061225574,0,16.417368851311103,0.42176092744069205,0.11705718254934303,0.09970331522042919,0.05583160854934303,0.03847774122042919
Georgia Stanway,Manchester City WFC,1,1,103.0,57.0,Saved,Right Foot,Open Play,False,0.029653896,0,24.041630560342615,0.21693381713638973,0.05199295809020622,0.0398522730863149,0.022339062090206224,0.010198377086314901
Ramona Bachmann,Chelsea FCW,4,51,110.0,49.0,Blocked,Head,Open Play,False,0.11933854,0,13.45362404707371,0.4117746385398365,0.1497275721366979,0.04424706059384313,0.0303890321366979,-0.07509147940615687
Bethany England,Chelsea FCW,5,56,106.0,53.0,Off T,Right Foot,Open Play,False,0.13441853,0,19.1049731745428,0.28360725631480244,0.08507185317350151,0.07164958773087232,-0.0493466768264985,-0.06276894226912769
Melissa Lawley,Manchester City WFC,18,37,107.0,54.0,Blocked,Right Foot,Open Play,False,0.042562865,0,19.1049731745428,0.2643129831912224,0.08408407040614842,0.07057559522954873,0.04152120540614842,0.028012730229548734
Jennifer Patricia Beattie,Manchester City WFC,18,47,113.0,38.0,Saved,Head,Open Play,False,0.27504176,0,7.280109889280518,0.9127873142810395,0.30993687007641796,0.12509126665776313,0.034895110076417934,-0.1499504933422369
Bethany England,Chelsea FCW,22,11,100.0,57.0,Saved,Left Foot,Open Play,False,0.027737819,0,26.248809496813376,0.21339556991884398,0.042212567190273005,0.02932560548918057,0.014474748190273005,0.0015877864891805683
Nikita Parris,Manchester City WFC,24,22,106.0,35.0,Off T,Left Foot,Open Play,False,0.21126014,0,14.866068747318506,0.4585395653254657,0.13655023074864958,0.12001704655887033,-0.07470990925135043,-0.09124309344112969
Karen Julia Carney,Chelsea FCW,33,29,93.0,33.0,Off T,Right Foot,Free Kick,False,0.054445017,0,27.892651361962706,0.25294997488817733,0.03708124591581705,0.0647884740380874,-0.017363771084182945,0.010343457038087409
Melissa Lawley,Manchester City WFC,35,28,105.0,56.0,Saved,Right Foot,Open Play,False,0.026954781,0,21.93171219946131,0.2306355666171319,0.06372030927858412,0.0507256661937161,0.03676552827858412,0.0237708851937161
Maren Nævdal Mjelde,Chelsea FCW,35,56,96.0,30.0,Saved,Right Foot,Open Play,False,0.038786244,0,26.0,0.2591724071914216,0.04447839350283951,0.03324335962138545,0.005692149502839514,-0.005542884378614547
Karen Julia Carney,Chelsea FCW,39,15,110.0,22.0,Off T,Right Foot,Open Play,False,0.013910409,0,20.591260281974,0.1764203942931716,0.06966225064187082,0.05615838419678642,0.05575184164187082,0.04224797519678642
So-Yun Ji,Chelsea FCW,40,7,112.0,29.0,Blocked,Right Foot,Open Play,False,0.14664203,0,13.601470508735444,0.32885854507682594,0.14111541414132592,0.13071902034108487,-0.005526615858674089,-0.015923009658915133
Ramona Bachmann,Chelsea FCW,45,12,102.0,22.0,Saved,Right Foot,Open Play,False,0.02339951,0,25.45584412271571,0.20471681967788646,0.045220407755756906,0.03377088858651469,0.021820897755756907,0.010371378586514692
Georgia Stanway,Manchester City WFC,46,23,99.0,52.0,Off T,Right Foot,Open Play,False,0.054324675,0,24.186773244895647,0.2627117056180034,0.052789542425261356,0.04070233380531171,-0.0015351325747386471,-0.01362234119468829
Stephanie Houghton,Manchester City WFC,53,15,111.0,44.0,Off T,Head,Open Play,False,0.15444857,0,9.848857801796104,0.667378946411016,0.22891666603638522,0.07977518654936339,0.07446809603638521,-0.07467338345063662
Stephanie Houghton,Manchester City WFC,55,21,107.0,32.0,Off T,Head,Open Play,False,0.05221769,0,15.264337522473747,0.4089005192448115,0.12829722846428912,0.036192539034014606,0.07607953846428912,-0.01602515096598539
Stephanie Houghton,Manchester City WFC,59,7,107.0,11.0,Off T,Right Foot,Free Kick,False,0.0077860677,0,31.78049716414141,0.09519561925877154,0.023153138277191152,0.03744063550909741,0.015367070577191153,0.02965456780909741
Melissa Lawley,Manchester City WFC,61,2,108.0,25.0,Blocked,Right Foot,Open Play,False,0.05253361,0,19.209372712298546,0.24216828903861776,0.08218809015888592,0.06859517557949629,0.029654480158885922,0.01606156557949629
Stephanie Houghton,Manchester City WFC,61,28,105.0,49.0,Blocked,Head,Open Play,False,0.048642006,0,17.4928556845359,0.3589904261896591,0.10270652386942543,0.027152843863540367,0.05406451786942543,-0.021489162136459634
Ramona Bachmann,Chelsea FCW,61,58,110.0,46.0,Off T,Right Foot,Open Play,False,0.07178509,0,11.661903789690601,0.5382418048292936,0.18580280870442167,0.182942130966852,0.11401771870442168,0.111157040966852
Nikita Parris,Manchester City WFC,63,10,115.0,55.0,Off T,Right Foot,Open Play,False,0.01672646,0,15.811388300841896,0.15347217766430438,0.1054001994908194,0.09154324121118612,0.0886737394908194,0.07481678121118612
Ramona Bachmann,Chelsea FCW,65,50,116.0,27.0,Saved,Left Foot,Open Play,False,0.030731976,0,13.601470508735444,0.1689975349482757,0.1287829271681837,0.10990009943919386,0.09805095116818371,0.07916812343919385
So-Yun Ji,Chelsea FCW,69,51,99.0,47.0,Blocked,Right Foot,Open Play,False,0.06467682,0,22.135943621178654,0.311997736887301,0.0657658307258505,0.05294822108106331,0.001089010725850506,-0.011728598918936683
Nadia Nadim,Manchester City WFC,70,8,96.0,22.0,Off T,Right Foot,Open Play,False,0.013480071,0,30.0,0.19561536418239073,0.02927525388321989,0.020218694019162188,0.01579518288321989,0.006738623019162188
Francesca Kirby,Chelsea FCW,73,2,109.0,24.0,Off T,Right Foot,Open Play,False,0.06865831,0,19.4164878389476,0.21793243369464999,0.07948930689162023,0.0658312880226071,0.010830996891620231,-0.0028270219773929017
Jennifer Patricia Beattie,Manchester City WFC,74,29,110.0,37.0,Wayward,Head,Open Play,False,0.064698346,0,10.44030650891055,0.6534453407531251,0.21727513128381495,0.07414254517220335,0.15257678528381496,0.00944419917220335
Nikita Parris,Manchester City WFC,74,30,114.0,31.0,Blocked,Right Foot,Open Play,False,0.1471805,0,10.816653826391969,0.4009557083482148,0.18460459672010532,0.18010360314023208,0.037424096720105327,0.032923103140232085
Nikita Parris,Manchester City WFC,74,33,111.0,25.0,Blocked,Right Foot,Open Play,False,0.034212105,0,17.4928556845359,0.22145759809675628,0.09462311436760967,0.08092966618308767,0.060411009367609673,0.04671756118308767
Drew Spence,Chelsea FCW,83,43,98.0,48.0,Saved,Right Foot,Open Play,False,0.044750817,0,23.40939982143925,0.2925867673516056,0.05779791285755696,0.04539430425541472,0.013047095857556965,0.0006434872554147222
Erin Cuthbert,Chelsea FCW,90,21,102.0,26.0,Saved,Right Foot,Open Play,False,0.041644186,0,22.80350850198276,0.2544472950311666,0.059686578872563116,0.047029095375854105,0.018042392872563116,0.005384909375854105
Drew Spence,Chelsea FCW,94,25,104.0,41.0,Blocked,Right Foot,Open Play,False,0.07041053,0,16.0312195418814,0.44815331085171894,0.12289443516829396,0.11187514611486381,0.05248390516829396,0.04146461611486381
Ella Rutherford,Bristol City WFC,20,22,103.0,49.0,Wayward,Right Foot,Open Play,False,0.060986243,0,19.235384061671343,0.3357463373325346,0.08677578752843766,0.07360510460357325,0.02578954452843766,0.012618861603573249
Juliette Kemppi,Bristol City WFC,25,52,102.0,50.0,Saved,Left Foot,Open Play,False,0.06151643,0,20.591260281974,0.3105126136086434,0.0756326136167907,0.05889963781051575,0.014116183616790706,-0.0026167921894842475
Ella Rutherford,Bristol City WFC,29,25,105.0,24.0,Wayward,Left Foot,Open Play,False,0.050046794,0,21.93171219946131,0.2306355666171319,0.06372030927858412,0.04780237626029873,0.013673515278584118,-0.002244417739701271
Kayleigh Green,Brighton & Hove Albion WFC,35,12,110.0,33.0,Saved,Right Foot,Open Play,False,0.2509234,0,12.206555615733702,0.4949826574137816,0.17371841615309935,0.16864928026232398,-0.07720498384690067,-0.08227411973767604
Lucy Hope,Bristol City WFC,38,52,91.0,37.0,Off T,Left Foot,Open Play,False,0.03597936,0,29.154759474226502,0.24849555323861672,0.0328152535980885,0.02183834448692138,-0.003164106401911504,-0.014141015513078621
Danique Kerkdijk,Bristol City WFC,47,27,114.0,49.0,Off T,Right Foot,Open Play,False,0.13153723,0,10.816653826391969,0.4009557083482148,0.18460459672010532,0.18010360314023208,0.05306736672010531,0.04856637314023207
Kate Natkiel,Brighton & Hove Albion WFC,51,24,110.0,50.0,Blocked,Right Foot,Open Play,False,0.056464955,0,14.142135623730951,0.3738280874073859,0.13832064672539507,0.12802879835756165,0.08185569172539507,0.07156384335756165
Bethan Roe,Brighton & Hove Albion WFC,52,47,112.0,47.0,Saved,Left Foot,Open Play,False,0.31304544,0,10.63014581273465,0.5314941292250158,0.20087075290356282,0.1905005326743217,-0.11217468709643719,-0.1225449073256783
Laura Rafferty,Brighton & Hove Albion WFC,53,44,111.0,38.0,Off T,Right Foot,Open Play,False,0.117663756,0,9.219544457292887,0.7437854752332452,0.2493205116553904,0.26033146509262245,0.13165675565539042,0.14266770909262244
Kayleigh Green,Brighton & Hove Albion WFC,57,10,111.0,38.0,Off T,Head,Open Play,False,0.12980174,0,9.219544457292887,0.7437854752332452,0.2493205116553904,0.09037145751109457,0.1195187716553904,-0.03943028248890543
Lucy Hope,Bristol City WFC,70,1,87.0,35.0,Goal,Right Foot,Open Play,False,0.03878011,1,33.37663853655727,0.2160536903327331,0.02148432372602578,0.014072793364571418,-0.01729578627397422,-0.02470731663542858
Carla Humphrey,Bristol City WFC,77,3,109.0,59.0,Blocked,Right Foot,Open Play,False,0.01292546,0,21.95449840010015,0.1701676066496168,0.061247554267770454,0.048207811602261355,0.048322094267770455,0.035282351602261355
Lucy Hope,Bristol City WFC,91,51,68.0,75.0,Saved,Right Foot,Open Play,False,0.0030226877,0,62.68173577685928,0.0969065563506082,0.0011469003636077365,0.0004533604594062045,-0.0018757873363922633,-0.0025693272405937955
Fara Williams,Reading WFC,2,4,91.0,55.0,Off T,Left Foot,Open Play,False,0.010900441,0,32.64965543462902,0.19900197214168486,0.022781965741156547,0.014160051192149603,0.011881524741156547,0.003259610192149603
Gemma Suzanne Davison,Reading WFC,4,14,111.0,35.0,Goal,Right Foot,Open Play,False,0.26132917,1,10.295630140987,0.6183448838073118,0.2157432138390551,0.21875839117952228,-0.04558595616094491,-0.04257077882047772
Anne-Marie Heatherson,Yeovil Town LFC,7,28,110.0,30.0,Saved,Head,Open Play,False,0.06901043,0,14.142135623730951,0.3738280874073859,0.13832064672539507,0.039796642788935355,0.06931021672539507,-0.029213787211064643
Brooke Chaplen,Reading WFC,9,14,110.0,41.0,Off T,Head,Open Play,False,0.1498332,0,10.04987562112089,0.6960594565863746,0.22878676692140718,0.07986325887339467,0.07895356692140718,-0.06996994112660533
Fara Williams,Reading WFC,10,31,104.0,54.0,Goal,Left Foot,Open Play,False,0.04730662,1,21.2602916254693,0.26094043848151627,0.06903747607887245,0.05267816782840537,0.02173085607887245,0.005371547828405369
Brooke Chaplen,Reading WFC,24,42,116.0,56.0,Off T,Right Foot,Open Play,False,0.062315725,0,16.492422502470642,0.11274299874014113,0.09688821361658641,0.08263452588708475,0.034572488616586405,0.02031880088708475
Mayumi Pacheco,Reading WFC,26,39,96.0,28.0,Off T,Left Foot,Open Play,False,0.03197996,0,26.832815729997478,0.24368476854052787,0.04073361997763195,0.028175060030581733,0.008753659977631952,-0.0038048999694182684
Natasha Harding,Reading WFC,28,10,102.0,54.0,Off T,Right Foot,Open Play,False,0.038797233,0,22.80350850198276,0.2544472950311666,0.059686578872563116,0.047029095375854105,0.020889345872563116,0.008231862375854104
Olivia Fergusson,Yeovil Town LFC,29,13,112.0,24.0,Saved,Right Foot,Open Play,False,0.03902434,0,17.88854381999832,0.1887223944971257,0.08957177850683959,0.07567734340130113,0.05054743850683959,0.03665300340130113
Megan Alexander,Yeovil Town LFC,29,50,92.0,46.0,Blocked,Left Foot,Open Play,False,0.025347015,0,28.635642126552707,0.24883587031967613,0.03447641924666837,0.02314854929928155,0.009129404246668367,-0.002198465700718452
Brooke Chaplen,Reading WFC,43,22,91.0,37.0,Off T,Right Foot,Open Play,False,0.034405008,0,29.154759474226502,0.24849555323861672,0.0328152535980885,0.023212546092456092,-0.0015897544019115029,-0.011192461907543909
Natasha Harding,Reading WFC,44,55,95.0,46.0,Blocked,Right Foot,Open Play,False,0.02701351,0,25.709920264364882,0.27539945676062455,0.04617266962618309,0.034781443289920104,0.01915915962618309,0.007767933289920103
Sophie Howard,Reading WFC,44,59,93.0,34.0,Off T,Right Foot,Open Play,True,0.022801632,0,27.65863337187866,0.25713627248806536,0.0380100057477996,0.04092997785401165,0.0152083737477996,0.018128345854011654
Fara Williams,Reading WFC,47,45,102.0,27.0,Saved,Right Foot,Open Play,False,0.04664019,0,22.20360331117452,0.26811184830480883,0.06360908103310514,0.05075036180917643,0.016968891033105143,0.00411017180917643
Olivia Fergusson,Yeovil Town LFC,45,42,115.0,40.0,Blocked,Left Foot,Open Play,False,0.5530755,0,5.0,1.2637624630824713,0.41462613107861246,0.45354986943348136,-0.1384493689213876,-0.0995256305665187
